child,label,id,definition,exact_synonym,related_synonym,alternative_id,db_xref,in_subset,obo_namespace,skos_exact_match,skos_narrow_match,comment,creation_date
http://purl.obolibrary.org/obo/DOID_3660,wheat allergy,DOID:3660,"A food allergy that develops_from exposure to and particularly consumption of wheat, and has_symptom that are both gastrointestinal and nongastrointestinal in nature, such as diarrhea, mouth and throat irritation, headache, hives, skin rashes, and anaphylaxis.",allergy to wheat | wheat allergic reaction,,,MESH:D021182 | SNOMEDCT_US_2025_09_01:420174000 | UMLS_CUI:C0949570,http://purl.obolibrary.org/obo/doid#DO_IEDB_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_3720,extramedullary plasmacytoma,DOID:3720,,"extraosseous plasmacytoma | plasmacytoma, extramedullary",,,ICD10CM:C90.2 | NCI:C4002 | SNOMEDCT_US_2025_09_01:128921005 | UMLS_CUI:C0278619,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_3721,plasmacytoma,DOID:3721,,"Myeloma - solitary | Myeloma, solitary | Solitary myeloma | Solitary plasmacytoma",,,ICD10CM:C90.3 | ICDO:9731/3 | MESH:D010954 | NCI:C9349 | SNOMEDCT_US_2025_09_01:302852008 | UMLS_CUI:C0032131,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_3722,solitary osseous plasmacytoma,DOID:3722,,Isolated osseous plasmacytoma | Solitary plasmacytoma of bone,,,NCI:C7812 | SNOMEDCT_US_2025_09_01:42215000 | UMLS_CUI:C0272256,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_3723,solitary plasmacytoma of chest wall,DOID:3723,,Solitary plasmacytoma of the Chest Wall,,,NCI:C6711 | UMLS_CUI:C1332936,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_3728,acute allergic sanguinous otitis media,DOID:3728,A acute sanguinous otitis media caused by an allergen.,,,,ICD9CM:381.06 | SNOMEDCT_US_2025_09_01:17866004 | UMLS_CUI:C0155420,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_3818,photoallergic dermatitis,DOID:3818,"An allergic contact dermatitis that is characterized by a delayed-type hypersensitivity cutaneous reaction in response to a photoantigen applied to the skin in individuals previously sensitized to the same substance, and has_symptom erythematous papules, vesicles, or eczema.",Photoallergic contact dermatitis | Photoallergic eczema,,,MESH:D017454 | SNOMEDCT_US_2025_09_01:111209006 | UMLS_CUI:C0162824,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_3819,toxicodendron dermatitis,DOID:3819,"An allergic contact dermatitis that has_allergic_trigger members of the toxicodendron family, including urushiol producing poison ivy, poison oak, and poison sumac, has_symptom pruritic erythematous rash with papules, vesicles, and plaques, and has_material_basis_in a type IV hypersensitivity reaction.",Contact dermatitis due to Genus Toxicodendron | Rhus dermatitis,,,MESH:D011040 | SNOMEDCT_US_2025_09_01:410049000 | UMLS_CUI:C0032342,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_417,autoimmune disease,DOID:417,An immune system disease that is an overactive immune response of the body against substances and tissues normally present in the body resulting from an abnormal functioning of the immune system that results in the production of antibodies or T cell directed against the host tissues.,autoimmune hypersensitivity disease | hypersensitivity reaction type II disease,,,ICD9CM:720 | MIM:109100 | UMLS_CUI:C0003089,,disease_ontology,,,Xref MGI.,
http://purl.obolibrary.org/obo/DOID_4294,adenoid basal cell carcinoma,DOID:4294,A basal cell carcinoma that is characterized by the presence of thin strands of basaloid cells forming a reticulate pattern.,skin adenoid basal cell carcinoma,,,NCI:C27535,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4313,epidermolysis bullosa acquisita,DOID:4313,"An acquired epidermolysis bullosa that is characterized by formation of recurrent blisters secondary to minor trauma in the skin and mucosa, and has_material_basis_in the development of autoantibodies to type VII collagen.",acquired epidermolysis bullosa,,,ICD10CM:L12.3 | MESH:D016107 | NCI:C84690 | SNOMEDCT_US_2025_09_01:2772003 | UMLS_CUI:C0079293,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4329,Erdheim-Chester disease,DOID:4329,A non-Langerhans-cell histiocytosis that is characterized by the proliferation in the tissues of lipid-laden macrophages and the presence of multinucleated giant cells. It results in sclerosis of the long bones and failure of the affected organs.,,,,ICDO:9749/3 | GARD:6369 | MESH:D031249 | NCI:C53972 | SNOMEDCT_US_2025_09_01:699537002 | UMLS_CUI:C0878675,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4330,non-Langerhans-cell histiocytosis,DOID:4330,A histiocytosis that is characterized by the accumulation of histiocytes that do not meet the phenotypic criteria for the diagnosis of Langerhans cells.,,,,GARD:8231 | MESH:D015616 | SNOMEDCT_US_2025_09_01:127069007 | UMLS_CUI:C0019624,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4334,splenic manifestation of prolymphocytic leukemia,DOID:4334,,,,,NCI:C7297 | UMLS_CUI:C1336066,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4347,lymphocele,DOID:4347,,Lymph cyst,,,MESH:D008210 | NCI:C78442 | SNOMEDCT_US_2025_09_01:234109007 | UMLS_CUI:C0024248,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_437,myasthenia gravis,DOID:437,"An autoimmune disease of the nervous system that has_material_basis_in antibodies to acetylcholine receptors at the neuromuscular junction, has_symptom ptosis, has_symptom diplopia, has_symptom dysphagia, has_symptom dysarthria, has_symptom muscle weakness and has_symptom shortness of breath.",,,DOID:443 | DOID:444,GARD:7122 | ICD10CM:G70.0 | ICD10CM:G70.00 | ICD9CM:358.0 | ICD9CM:358.00 | MESH:D009157 | MIM:254200 | NCI:C60989 | SNOMEDCT_US_2025_09_01:155092009 | UMLS_CUI:C0026896 | UMLS_CUI:C1260409,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,OMIM mapping confirmed by DO. [SN].,
http://purl.obolibrary.org/obo/DOID_4371,Schnitzler syndrome,DOID:4371,"A hypersensitivity reaction type IV disease that is characterized by chronic urticarial rash and monoclonal IgM gammopathy, has_symptom rash, intermittent fever, arthralgia, and lymphadenopathy.",,,,GARD:12390 | MESH:D019873 | SNOMEDCT_US_2025_09_01:402415001 | UMLS_CUI:C0524988,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4376,milk allergy,DOID:4376,"A food allergy that results in adverse immune reaction to one or more of the proteins in cow's milk and/or the milk of other animals, which are normally harmless to the non-allergic individual.",milk allergic reaction,,,MESH:D016269 | UMLS_CUI:C0079840,http://purl.obolibrary.org/obo/doid#DO_IEDB_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4377,egg allergy,DOID:4377,"A food allergy that is an allergy or hypersensitivity to dietary substances from the yolk or whites of eggs, causing an overreaction of the immune system which may lead to severe physical symptoms.",Allergy to eggs,,,MESH:D021181 | NCI:C172313 | SNOMEDCT_US_2025_09_01:213019003 | UMLS_CUI:C0559469,http://purl.obolibrary.org/obo/doid#DO_IEDB_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4378,peanut allergy,DOID:4378,A legume allergy that is an allergy or hypersensitivity to dietary substances from peanuts causing an overreaction of the immune system which in a small percentage of people may lead to severe physical symptoms.,allergy to peanuts | peanut allergic reaction,,,MESH:D021183 | SNOMEDCT_US_2025_09_01:91935009 | UMLS_CUI:C0559470,http://purl.obolibrary.org/obo/doid#DO_IEDB_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4379,nut allergy,DOID:4379,"A food allergy that develops_from exposure to and particularly consumption of nuts, and has_symptom asthma, skin rashes, throat and eye irritation, and anaphylaxis.",allergy to nuts | nut allergic reaction,,,MESH:D021184 | NCI:C175521 | SNOMEDCT_US_2025_09_01:395654004 | UMLS_CUI:C0577620,http://purl.obolibrary.org/obo/doid#DO_IEDB_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_438,autoimmune disease of the nervous system,DOID:438,An autoimmune disease affecting the nervous system.,,autoimmune nervous system disorder,,MESH:D020274 | NCI:C99383 | UMLS_CUI:C0751871,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4394,reticulohistiocytic granuloma,DOID:4394,,Reticulohistiocytoma | solitary reticulohistiocytoma,,,MESH:D015616 | GARD:12967 | NCI:C3356 | SNOMEDCT_US_2025_09_01:15960008 | UMLS_CUI:C0035290,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4424,juvenile xanthogranuloma,DOID:4424,"A non-Langerhans-cell histiocytosis is characterized as a benign skin lump or bump caused by a collection of cells called histiocytes. These may be red, orange or tan at first, but over time may become more yellow in color. These bumps usually appear on the head, neck and trunk.",Multiple eruptive juvenile xanthogranuloma | Naevoxanthoendothelioma | Xanthoma neviforme,,,ICDO:9749/1 | MESH:D014972 | NCI:C3451 | SNOMEDCT_US_2025_09_01:71709009 | UMLS_CUI:C0043324,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4481,allergic rhinitis,DOID:4481,"A rhinitis that is an allergic inflammation and irritation of the nasal airways involving sneezing, runny nose, nasal congestion, itching and tearing of the eyes caused by exposure to an allergen such as pollen, dust, mold, animal dander and droppings of cockroaches or house dust mites.",Non-seasonal allergic rhinitis | Perenial allergic rhinitis | atopic rhinitis | hay fever | pollenosis | seasonal allergic rhinitis,,DOID:12089 | DOID:14030 | DOID:8241 | DOID:8242,EFO:0003956 | MIM:607154 | NCI:C34987 | SNOMEDCT_US_2025_09_01:38103000 | UMLS_CUI:C0002103,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,MESH:D065631,,,
http://purl.obolibrary.org/obo/DOID_4553,thymus large cell carcinoma,DOID:4553,,large cell carcinoma of the Thymus,,,NCI:C6461 | UMLS_CUI:C1334364,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4554,type C thymoma,DOID:4554,,"Thymoma, type C",,,NCI:C7612 | SNOMEDCT_US_2025_09_01:15949004 | UMLS_CUI:C1322286,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4636,submandibular adenitis,DOID:4636,,submandibular lymphadenitis,,,NCI:C27016 | SNOMEDCT_US_2025_09_01:15170009 | UMLS_CUI:C0235591,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4637,cervical adenitis,DOID:4637,,cervical lymphadenitis,,,NCI:C26937 | SNOMEDCT_US_2025_09_01:3502005 | UMLS_CUI:C0149642,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4638,postauricular lymphadenitis,DOID:4638,,,,,NCI:C27332 | UMLS_CUI:C0919638,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4639,suppurative lymphadenitis,DOID:4639,,Suppurative lymphadenopathy,,,NCI:C27135 | SNOMEDCT_US_2025_09_01:48573006 | UMLS_CUI:C0392051,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4640,axillary adenitis,DOID:4640,,,,,NCI:C27333 | UMLS_CUI:C0919797,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4678,thymus mucoepidermoid carcinoma,DOID:4678,A mucoepidermoid carcinoma located_in the thymus.,Mucoepidermoid carcinoma of the Thymus,,,NCI:C6457 | UMLS_CUI:C1334814,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4780,anti-basement membrane glomerulonephritis,DOID:4780,A Goodpasture syndrome that is characterized by damage to only kidney capillaries.,anti-GBM glomerulonephritis,,,NCI:C35798 | UMLS_CUI:C1332309,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4889,lymph node tuberculosis,DOID:4889,"An extrapulmonary tuberculosis that is located_in lymph node, and has_symptom lymphadenopathy, has_symptom fever, has_symptom weight loss, has_symptom fatigue, has_symptom night sweats and has_symptom cough.",Tuberculous adenitis | Tuberculous lymphadenopathy | king's evil | scrofula,,DOID:4888,ICD10CM:A18.2 | MESH:D014388 | MESH:D018601 | NCI:C26896 | SNOMEDCT_US_2025_09_01:10893003 | UMLS_CUI:C0041316 | UMLS_CUI:C0242830,http://purl.obolibrary.org/obo/doid#DO_infectious_disease_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus | http://purl.obolibrary.org/obo/doid#gram-positive_bacterial_infectious_disease,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4923,thymus adenocarcinoma,DOID:4923,A thymic carcinoma that derives_from epithelial cells of glandular origin.,adenocarcinoma of the Thymus,,,NCI:C6459 | UMLS_CUI:C1336743,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4976,elephantiasis,DOID:4976,"A lymphedema that is characterised by edema, hypertrophy, and fibrosis of skin and subcutaneous tissues, due to obstruction of lymphatic vessels resulting in the enlargement and hardening of limbs or body parts due to tissue swelling (edema).",,,,MESH:D004604 | NCI:C34569 | SNOMEDCT_US_2025_09_01:155485008 | UMLS_CUI:C0013882,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_4977,lymphedema,DOID:4977,"A lymphatic system disease that is characterized by the abnormal accumulation of lymph fluid in the body's tissues, leading to swelling.",Lymphatic edema | Lymphoedema,,,MESH:D008209 | NCI:C3207 | SNOMEDCT_US_2025_09_01:266334008 | UMLS_CUI:C0024236,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_5213,chronic inflammatory demyelinating polyradiculoneuropathy,DOID:5213,An autoimmune disease of peripheral nervous system that is characterized by inflammation of nerve roots and peripheral nerves and destruction of the fatty protective covering (myelin sheath) over the nerves. This affects how fast the nerve signals are transmitted and leads to loss of nerve fibers.,,,,ICD10CM:G61.81 | ICD9CM:357.81 | MESH:D020277 | NCI:C84636 | SNOMEDCT_US_2025_09_01:128209004 | UMLS_CUI:C0393819 | GARD:6102,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_533,thymus gland disease,DOID:533,,disease of thymus gland,,DOID:11024,ICD10CM:E32 | ICD9CM:254 | NCI:C26962 | SNOMEDCT_US_2025_09_01:20673009 | UMLS_CUI:C0154199,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_5524,adenoid squamous cell carcinoma,DOID:5524,A squamous cell carcinoma that is characterized by a tubular microscopic pattern and keratinocyte acantholysis.,Acantholytic squamous cell carcinoma | Pseudoglandular squamous carcinoma | adenoacanthoma | adenocarcinoma with squamous metaplasia,,DOID:6593,NCI:C4200 | SNOMEDCT_US_2025_09_01:15176003 | SNOMEDCT_US_2025_09_01:403901001 | UMLS_CUI:C0334250 | UMLS_CUI:C0334393,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_5530,thymus squamous cell carcinoma,DOID:5530,A squamous cell carcinoma that is located_in the thymus.,Epidermoid Thymic carcinoma,,,NCI:C6455 | UMLS_CUI:C1336082,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_5595,papillary thymic adenocarcinoma,DOID:5595,,Papillary carcinoma of the Thymus,,,NCI:C27937 | UMLS_CUI:C1335327,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_5602,T-cell adult acute lymphocytic leukemia,DOID:5602,An adult acute lymphocytic leukemia occurring in adults and that has_material_basis_in T cells.,Acute Adult T-cell Leukemia-Lymphoma | adult Precursor T Lymphoblastic Leukemia,,,NCI:C9142 | UMLS_CUI:C0279592,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_5603,T-cell acute lymphoblastic leukemia,DOID:5603,An acute lymphoblastic leukemia that is characterized by too many T-cell lymphoblasts found in the bone marrow and blood.,Precursor T Lymphoblastic Leukemia | T Acute Lymphoblastic Leukemia | T-cell acute lymphocytic leukaemia | T-cell leukemia | T-cell lymphoblastic leukemia/lymphoma | acute T cell leukemia | precursor T-lymphoblastic lymphoma/leukemia,,DOID:5599 | DOID:715,ICDO:9729/3 | ICDO:9837/3 | MESH:D015458 | UMLS_CUI:C0023492,http://purl.obolibrary.org/obo/doid#DO_cancer_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_5626,thymus adenosquamous carcinoma,DOID:5626,A thymic carcinoma that derives_from squamous cells and gland-like cells.,Adenosquamous carcinoma of the Thymus,,,NCI:C6458 | UMLS_CUI:C1332171,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_5748,rheumatic pulmonary valve disease,DOID:5748,,Rheumatic disease of pulmonary valve | Rheumatic pulmonary incompetence,,,ICD10CM:I09.89 | ICD9CM:397.1 | SNOMEDCT_US_2025_09_01:18687009 | UMLS_CUI:C0155579,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_5810,adenosine deaminase deficiency,DOID:5810,"A severe combined immunodeficiency that is caused by a defective enzyme, adenosine deaminase (ADA), necessary for the breakdown of purines. Lack of ADA causes accumulation of dATP.",ADA,,,GARD:5748 | ICD10CM:D81.30 | MIM:102700 | SNOMEDCT_US_2025_09_01:190999009 | UMLS_CUI:C0268124,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_5812,MHC class II deficiency,DOID:5812,"A severe combined immunodeficiency that is characterized by deficiency of MHC class II molecules that causes lack of immune protection against bacteria, viruses, and fungi and thus causes early death in childhood, and has_material_basis_in autosomal recessive inheritance of mutation in the CIITA, RFX5, RFXANK, and RFXAP genes.",BLSII | SCID due to absent class II HLA antigens | bare lymphocyte syndrome type II,,,ICD10CM:D81.6 | MESH:D016511 | MIM:209920 | NCI:C3895 | SNOMEDCT_US_2025_09_01:71904008 | UMLS_CUI:C0242583,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,OMIM mapping confirmed by DO. [SN].,
http://purl.obolibrary.org/obo/DOID_5813,purine nucleoside phosphorylase deficiency,DOID:5813,A combined T cell and B cell immunodeficiency that is a rare autosomal recessive metabolic disorder that has_material_basis_in mutation in the PNP gene and characterized mainly by decreased T-cell function.,PNP deficiency | Purine-Nucleoside Phosphorylase deficiency | deficiency of inosine phosphorylase,,,GARD:4606 | ICD10CM:D81.5 | MESH:C562587 | MIM:613179 | NCI:C176817 | ORDO:760 | SNOMEDCT_US_2025_09_01:60743005 | UMLS_CUI:C0268125,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,OMIM mapping confirmed by DO. [SN].,
http://purl.obolibrary.org/obo/DOID_5815,cerebral lymphoma,DOID:5815,A cerebrum cancer that affects the lymph cells and derives_from the brain.,brain primary lymphoma | primary Lymphoma of Cerebrum | primary cerebral lymphoma,,DOID:5814,NCI:C7611 | SNOMEDCT_US_2025_09_01:276836002 | UMLS_CUI:C0240803,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_5820,composite lymphoma,DOID:5820,A lymphoma that begins in cells of the immune system in which different types of lymphoma cells occur at the same time.,,,,MESH:D058617 | NCI:C38661 | SNOMEDCT_US_2025_09_01:1156403002 | UMLS_CUI:C0545080,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_5821,methotrexate-associated lymphoproliferation,DOID:5821,,,,,NCI:C7184 | SNOMEDCT_US_2025_09_01:771073006 | UMLS_CUI:C1334749,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_5822,gray zone lymphoma,DOID:5822,A lymphoma that is characterized by having cellular features of both classic Hodgkin's lymphomas and large B-cell Lymphomas.,,,,GARD:10897 | NCI:C37869 | SNOMEDCT_US_2025_09_01:722954005 | UMLS_CUI:C1333878,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_5823,childhood lymphoma,DOID:5823,,pediatric lymphoma,,,NCI:C5165 | UMLS_CUI:C1332979,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#DO_childhood_cancer_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_5825,adult lymphoma,DOID:5825,,,,,NCI:C7587 | UMLS_CUI:C1332206,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_5826,breast lymphoma,DOID:5826,A breast cancer that arises_from lymphocytes.,Lymphoma of the breast | lymphoma of breast | malignant lymphoma of breast,,,SNOMEDCT_US_2025_09_01:278052009 | UMLS_CUI:C0349669,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_6024,selective IgE deficiency disease,DOID:6024,A dysgammaglobulinemia that is characterized by isolated deficiency of IgE and subsequent mildly increased susceptibility to parasitic infections and allergic or autoimmune-related diseases.,Selective IgE Immunodeficiency | Selective immunoglobulin E deficiency,,,NCI:C27143 | SNOMEDCT_US_2025_09_01:234540007 | UMLS_CUI:C0398694,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_6025,selective immunoglobulin deficiency disease,DOID:6025,A B cell deficiency that is characterized by deficiency of an immunoglobulin subtype. The clinical course and prognosis is dependent upon the severity of the selective deficiency and associated morbidity.,,,,NCI:C27870 | UMLS_CUI:C1335942,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_612,primary immunodeficiency disease,DOID:612,An immune system disease that results when one or more essential parts of the immune system is missing or not working properly at birth due to a genetic mutation.,hypoimmunity | immune deficiency disorder | immunodeficiency syndrome,,,ICD10CM:D84.9 | ICD9CM:279.3 | KEGG:05340 | MESH:D007153 | MIM:242850 | MIM:PS300755 | NCI:C39725 | SNOMEDCT_US_2025_09_01:191005003 | UMLS_CUI:C0021051,http://purl.obolibrary.org/obo/doid#DO_FlyBase_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,Xref MGI.,
http://purl.obolibrary.org/obo/DOID_6196,reactive arthritis,DOID:6196,An arthritis that is an autoimmune disease which develops due to an infection located elsewhere in the body.,Fiessinger Leroy Reiter syndrome | Post-bacterial arthropathy | Reiter disease | Reiter's disease | postdysenteric arthropathy,,DOID:10148 | DOID:11891 | DOID:13318 | DOID:13519 | DOID:13782 | DOID:13783 | DOID:13784 | DOID:13785 | DOID:6194 | DOID:9760,GARD:5693 | ICD10CM:M02.10 | ICD10CM:M02.3 | ICD9CM:099.3 | ICD9CM:711.30 | MESH:D016918 | NCI:C34975 | SNOMEDCT_US_2025_09_01:201506009 | SNOMEDCT_US_2025_09_01:266212009 | UMLS_CUI:C0035012 | UMLS_CUI:C0152085,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_624,transient hypogammaglobulinemia of infancy,DOID:624,,,,,ICD10CM:D80.7 | NCI:C27071 | SNOMEDCT_US_2025_09_01:88714009 | UMLS_CUI:C0272238,http://purl.obolibrary.org/obo/doid#DO_childhood_cancer_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_625,transient hypogammaglobulinemia,DOID:625,,,,,NCI:C27319 | UMLS_CUI:C0859960,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_626,complement deficiency,DOID:626,"A primary immunodeficiency disease that is the result in a mutation of a gene encoding one of the thirty complement system proteins, produced predominantly in liver, which function to defend against infection and produce inflammation.",Complement deficiency disease,,,ICD10CM:D84.1 | MESH:D000081208 | NCI:C4691 | SNOMEDCT_US_2025_09_01:191014008 | UMLS_CUI:C0272242,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_627,severe combined immunodeficiency,DOID:627,A combined T cell and B cell immunodeficiency that is caused by a defect in infection-fighting immune cells resulting in individuals with non-functional immune systems.,SCID | combined T and B cell inborn immunodeficiency,,,MESH:D016511 | GARD:7628 | NCI:C3472 | SNOMEDCT_US_2025_09_01:190994004 | UMLS_CUI:C0085110,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_628,combined T cell and B cell immunodeficiency,DOID:628,A primary immunodeficiency disease characterized by impaired T cell-mediated immunity and impaired B cell mediated humoral immunity.,Congenital Combined Immunodeficiency,,,NCI:C27871 | ICD10CM:D81 | ICD9CM:279.2 | ORDO:101972 | SNOMEDCT_US_2025_09_01:442459007 | UMLS_CUI:C2711630,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,Xref MGI.,
http://purl.obolibrary.org/obo/DOID_6307,ectopic thymus,DOID:6307,,,,,NCI:C27804 | UMLS_CUI:C1333375,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
